,WMO_WIND_IN_24H
21997,55.0
21998,55.0
21999,55.0
22000,57.5
22001,60.0
22002,60.0
22003,60.0
22004,60.0
22005,60.0
22006,55.0
22007,50.0
22008,45.0
22009,40.0
22010,37.5
22011,35.0
22012,32.5
22013,30.0
22014,30.0
22015,30.0
22016,27.5
22017,25.0
22018,25.0
22019,25.0
22020,25.0
22021,25.0
22022,25.0
22023,25.0
22024,35.0
22025,35.0
22026,35.0
22027,35.0
22028,37.5
22029,40.0
22030,40.0
22031,40.0
22032,40.0
22033,40.0
22034,40.0
22035,40.0
22036,42.5
22037,45.0
22038,45.0
22039,45.0
22040,42.5
22041,40.0
22042,37.5
22043,35.0
22044,35.0
22045,35.0
22046,35.0
22047,35.0
22048,35.0
22049,35.0
22050,40.0
22051,40.0
22052,40.0
22053,40.0
22054,40.0
22055,40.0
22056,42.5
22057,45.0
22058,45.0
22059,45.0
22060,47.5
22061,50.0
22062,50.0
22063,50.0
22064,50.0
22065,50.0
22066,50.0
22067,50.0
22068,50.0
22069,50.0
22070,50.0
22071,50.0
22072,45.0
22073,40.0
22074,40.0
22075,35.0
22076,33.125
22077,31.25
22078,29.375
22079,27.5
22080,25.625
22081,23.75
22082,21.875
22083,77.5
22084,85.0
22085,87.5
22086,90.0
22087,95.0
22088,100.0
22089,107.5
22090,115.0
22091,117.5
22092,120.0
22093,120.0
22094,120.0
22095,117.5
22096,115.0
22097,112.5
22098,110.0
22099,107.5
22100,105.0
22101,107.5
22102,110.0
22103,107.5
22104,105.0
22105,107.5
22106,110.0
22107,110.0
22108,110.0
22109,112.5
22110,115.0
22111,115.0
22112,115.0
22113,122.5
22114,130.0
22115,130.0
22116,130.0
22117,132.5
22118,135.0
22119,137.5
22120,140.0
22121,140.0
22122,140.0
22123,137.5
22124,135.0
22125,135.0
22126,135.0
22127,130.0
22128,125.0
22129,125.0
22130,125.0
22131,120.0
22132,115.0
22133,115.0
22134,115.0
22135,110.0
22136,105.0
22137,105.0
22138,105.0
22139,102.5
22140,100.0
22141,92.5
22142,85.0
22143,72.5
22144,60.0
22145,57.5
22146,55.0
22147,50.0
22148,45.0
22149,45.0
22150,45.0
22151,42.5
22152,40.0
22153,37.5
22154,35.0
22155,32.5
22156,30.0
22157,30.0
22158,30.0
22159,30.0
22160,30.0
22161,30.0
22162,30.0
22163,32.5
22164,35.0
22165,35.0
22166,35.0
22167,32.5
22168,30.0
22169,30.0
22170,30.0
22171,30.0
22172,30.0
22173,30.0
22174,30.0
22175,27.5
22176,25.0
22177,22.5
22178,20.0
22179,42.5
22180,40.0
22181,37.5
22182,35.0
22183,35.0
22184,35.0
22185,35.0
22186,35.0
22187,35.0
22188,35.0
22189,35.0
22190,35.0
22191,35.0
22192,35.0
22193,35.0
22194,35.0
22195,35.0
22196,35.0
22197,35.0
22198,35.0
22199,35.0
22200,35.0
22201,35.0
22202,35.0
22203,35.0
22204,35.0
22205,35.0
22206,35.0
22207,35.0
22208,35.0
22209,47.5
22210,50.0
22211,52.5
22212,55.0
22213,60.0
22214,65.0
22215,67.5
22216,70.0
22217,72.5
22218,75.0
22219,77.5
22220,80.0
22221,80.0
22222,80.0
22223,80.0
22224,80.0
22225,80.0
22226,80.0
22227,80.0
22228,80.0
22229,77.5
22230,75.0
22231,72.5
22232,70.0
22233,72.5
22234,75.0
22235,77.5
22236,80.0
22237,80.0
22238,80.0
22239,80.0
22240,85.0
22241,85.0
22242,85.0
22243,85.0
22244,85.0
22245,85.0
22246,85.0
22247,85.0
22248,85.0
22249,85.0
22250,85.0
22251,85.0
22252,80.0
22253,80.0
22254,75.0
22255,72.5
22256,70.0
22257,70.0
22258,70.0
22259,67.5
22260,65.0
22261,62.5
22262,60.0
22263,52.5
22264,45.0
22265,45.0
22266,45.0
22267,45.0
22268,45.0
22269,42.5
22270,40.0
22271,39.68085
22272,39.361702
22273,39.042553
22274,38.723404
22275,38.404255
22276,38.085106
22277,37.765957
22278,37.446808
22279,37.12766
22280,36.80851
22281,36.48936
22282,36.17021
22283,35.851063
22284,35.531914
22285,35.212765
22286,34.893616
22287,34.574467
22288,34.255318
22289,33.93617
22290,33.61702
22291,33.29787
22292,32.97872
22293,32.659573
22294,32.340427
22295,32.02128
22296,31.702127
22297,31.382978
22298,31.06383
22299,30.74468
22300,30.425531
22301,30.106382
22302,29.787233
22303,29.468084
22304,29.148935
22305,28.829786
22306,28.51064
22307,28.19149
22308,27.872341
22309,27.553192
22310,27.234043
22311,26.914894
22312,26.595745
22313,26.276596
22314,40.0
22315,40.0
22316,40.0
22317,40.0
22318,40.0
22319,40.0
22320,37.5
22321,35.0
22322,35.0
22323,35.0
22324,35.0
22325,35.0
22326,35.0
22327,35.0
22328,35.0
22329,35.0
22330,35.0
22331,35.0
22332,35.0
22333,35.0
22334,37.5
22335,40.0
22336,42.5
22337,45.0
22338,47.5
22339,50.0
22340,52.5
22341,55.0
22342,55.0
22343,55.0
22344,55.0
22345,55.0
22346,57.5
22347,60.0
22348,60.0
22349,60.0
22350,62.5
22351,65.0
22352,67.5
22353,70.0
22354,70.0
22355,70.0
22356,72.5
22357,75.0
22358,77.5
22359,80.0
22360,82.5
22361,85.0
22362,85.0
22363,85.0
22364,85.0
22365,80.0
22366,80.0
22367,80.0
22368,80.0
22369,80.0
22370,75.0
22371,75.0
22372,70.0
22373,65.0
22374,60.0
22375,55.0
22376,50.0
22377,45.0
22378,40.0
22379,39.558823
22380,39.117645
22381,38.67647
22382,38.235294
22383,55.0
22384,55.0
22385,52.5
22386,50.0
22387,50.0
22388,50.0
22389,52.5
22390,55.0
22391,57.5
22392,60.0
22393,62.5
22394,65.0
22395,65.0
22396,65.0
22397,67.5
22398,70.0
22399,70.0
22400,70.0
22401,72.5
22402,75.0
22403,75.0
22404,75.0
22405,77.5
22406,80.0
22407,80.0
22408,80.0
22409,82.5
22410,85.0
22411,85.0
22412,85.0
22413,80.0
22414,75.0
22415,70.0
22416,65.0
22417,57.5
22418,50.0
22419,45.0
22420,40.0
22421,37.5
22422,35.0
22423,32.5
22424,30.0
22425,30.0
22426,30.0
22427,30.0
22428,30.0
22429,70.0
22430,75.0
22431,80.0
22432,82.5
22433,85.0
22434,87.5
22435,90.0
22436,92.5
22437,95.0
22438,97.5
22439,100.0
22440,102.5
22441,105.0
22442,105.0
22443,105.0
22444,105.0
22445,105.0
22446,105.0
22447,105.0
22448,105.0
22449,105.0
22450,105.0
22451,105.0
22452,102.5
22453,100.0
22454,97.5
22455,95.0
22456,95.0
22457,95.0
22458,95.0
22459,95.0
22460,95.0
22461,95.0
22462,95.0
22463,95.0
22464,92.5
22465,90.0
22466,90.0
22467,90.0
22468,90.0
22469,90.0
22470,85.0
22471,85.0
22472,85.0
22473,85.0
22474,85.0
22475,85.0
22476,85.0
22477,75.0
22478,70.0
22479,65.0
22480,50.0
22481,50.0
22482,50.0
22483,48.75
22484,47.5
22485,46.25
22486,45.0
22487,43.75
22488,42.5
22489,41.25
22490,40.0
22491,38.75
22492,37.5
22493,36.25
22494,35.0
22495,33.75
22496,32.5
22497,31.25
22498,30.0
22499,28.75
22500,27.5
22501,26.25
22502,127.5
22503,130.0
22504,130.0
22505,130.0
22506,127.5
22507,125.0
22508,120.0
22509,115.0
22510,112.5
22511,110.0
22512,105.0
22513,100.0
22514,95.0
22515,90.0
22516,90.0
22517,90.0
22518,90.0
22519,90.0
22520,90.0
22521,90.0
22522,92.5
22523,95.0
22524,105.0
22525,115.0
22526,117.5
22527,120.0
22528,117.5
22529,115.0
22530,112.5
22531,110.0
22532,105.0
22533,100.0
22534,95.0
22535,90.0
22536,85.0
22537,80.0
22538,77.5
22539,75.0
22540,75.0
22541,75.0
22542,72.5
22543,70.0
22544,70.0
22545,70.0
22546,75.0
22547,80.0
22548,90.0
22549,100.0
22550,102.5
22551,105.0
22552,105.0
22553,105.0
22554,105.0
22555,105.0
22556,102.5
22557,100.0
22558,97.5
22559,95.0
22560,90.0
22561,85.0
22562,80.0
22563,75.0
22564,70.0
22565,65.0
22566,62.5
22567,60.0
22568,60.0
22569,60.0
22570,57.5
22571,55.0
22572,52.5
22573,50.0
22574,47.5
22575,45.0
22576,45.0
22577,45.0
22578,45.0
22579,45.0
22580,45.0
22581,45.0
22582,42.5
22583,40.0
22584,40.0
22585,40.0
22586,40.0
22587,40.0
22588,50.0
22589,50.0
22590,52.5
22591,55.0
22592,57.5
22593,60.0
22594,62.5
22595,65.0
22596,65.0
22597,65.0
22598,67.5
22599,70.0
22600,72.5
22601,75.0
22602,80.0
22603,85.0
22604,90.0
22605,95.0
22606,100.0
22607,105.0
22608,110.0
22609,115.0
22610,115.0
22611,115.0
22612,110.0
22613,105.0
22614,97.5
22615,90.0
22616,82.5
22617,75.0
22618,67.5
22619,60.0
22620,57.5
22621,55.0
22622,55.0
22623,55.0
22624,55.0
22625,55.0
22626,55.0
22627,55.0
22628,55.0
22629,55.0
22630,55.0
22631,55.0
22632,57.5
22633,60.0
22634,60.0
22635,60.0
22636,60.0
22637,60.0
22638,62.5
22639,65.0
22640,67.5
22641,70.0
22642,75.0
22643,80.0
22644,85.0
22645,90.0
22646,97.5
22647,105.0
22648,112.5
22649,120.0
22650,117.5
22651,115.0
22652,115.0
22653,115.0
22654,120.0
22655,125.0
22656,127.5
22657,130.0
22658,125.0
22659,120.0
22660,117.5
22661,115.0
22662,115.0
22663,115.0
22664,112.5
22665,110.0
22666,107.5
22667,105.0
22668,102.5
22669,100.0
22670,97.5
22671,95.0
22672,92.5
22673,90.0
22674,90.0
22675,90.0
22676,87.5
22677,85.0
22678,82.5
22679,80.0
22680,80.0
22681,72.5
22682,65.0
22683,62.5
22684,60.0
22685,57.5
22686,55.0
22687,55.0
22688,55.0
22689,52.5
22690,50.0
22691,47.5
22692,45.0
22693,62.5
22694,65.0
22695,70.0
22696,75.0
22697,82.5
22698,90.0
22699,95.0
22700,100.0
22701,105.0
22702,110.0
22703,105.0
22704,100.0
22705,97.5
22706,95.0
22707,90.0
22708,85.0
22709,85.0
22710,85.0
22711,87.5
22712,90.0
22713,95.0
22714,100.0
22715,105.0
22716,110.0
22717,112.5
22718,115.0
22719,110.0
22720,105.0
22721,100.0
22722,95.0
22723,92.5
22724,90.0
22725,87.5
22726,85.0
22727,82.5
22728,80.0
22729,77.5
22730,75.0
22731,75.0
22732,75.0
22733,75.0
22734,75.0
22735,72.5
22736,70.0
22737,67.5
22738,65.0
22739,65.0
22740,65.0
22741,70.0
22742,75.0
22743,75.0
22744,75.0
22745,75.0
22746,75.0
22747,72.5
22748,70.0
22749,67.5
22750,65.0
22751,62.5
22752,60.0
22753,57.5
22754,55.0
22755,52.5
22756,50.0
22757,47.5
22758,45.0
22759,42.5
22760,40.0
22761,40.0
22762,40.0
22763,40.0
22764,40.0
22765,37.5
22766,35.0
22767,32.5
22768,30.0
22769,30.0
22770,30.0
22771,32.5
22772,35.0
22773,35.0
22774,35.0
22775,35.0
22776,35.0
22777,35.0
22778,35.0
22779,67.5
22780,70.0
22781,75.0
22782,80.0
22783,80.0
22784,80.0
22785,80.0
22786,80.0
22787,82.5
22788,85.0
22789,87.5
22790,90.0
22791,92.5
22792,95.0
22793,100.0
22794,105.0
22795,107.5
22796,110.0
22797,110.0
22798,110.0
22799,110.0
22800,110.0
22801,110.0
22802,110.0
22803,110.0
22804,110.0
22805,110.0
22806,110.0
22807,110.0
22808,110.0
22809,110.0
22810,110.0
22811,110.0
22812,110.0
22813,110.0
22814,110.0
22815,110.0
22816,110.0
22817,110.0
22818,110.0
22819,110.0
22820,110.0
22821,110.0
22822,110.0
22823,100.0
22824,90.0
22825,90.0
22826,90.0
22827,87.5
22828,85.0
22829,82.5
22830,80.0
22831,77.5
22832,75.0
22833,75.0
22834,75.0
22835,75.0
22836,75.0
22837,75.0
22838,75.0
22839,73.333336
22840,71.666664
22841,70.0
22842,68.333336
22843,66.666664
22844,65.0
22845,60.0
22846,55.0
22847,50.0
22848,45.0
22849,42.857143
22850,40.714287
22851,38.57143
22852,36.42857
22853,34.285713
22854,32.142857
22855,65.0
22856,65.0
22857,65.0
22858,65.0
22859,62.5
22860,60.0
22861,60.0
22862,60.0
22863,60.0
22864,60.0
22865,60.0
22866,60.0
22867,57.5
22868,55.0
22869,55.0
22870,55.0
22871,55.0
22872,55.0
22873,52.5
22874,50.0
22875,47.5
22876,45.0
22877,42.5
22878,40.0
22879,40.0
22880,40.0
22881,37.5
22882,35.0
22883,35.0
22884,35.0
22885,35.0
22886,35.0
22887,35.0
22888,35.0
22889,35.0
22890,35.0
22891,32.5
22892,30.0
22893,70.0
22894,75.0
22895,77.5
22896,80.0
22897,82.5
22898,85.0
22899,87.5
22900,90.0
22901,92.5
22902,95.0
22903,95.0
22904,95.0
22905,95.0
22906,95.0
22907,92.5
22908,90.0
22909,87.5
22910,85.0
22911,82.5
22912,80.0
22913,80.0
22914,80.0
22915,77.5
22916,75.0
22917,72.5
22918,70.0
22919,67.5
22920,65.0
22921,62.5
22922,60.0
22923,60.0
22924,60.0
22925,60.0
22926,60.0
22927,60.0
22928,60.0
22929,60.0
22930,60.0
22931,60.0
22932,60.0
22933,60.0
22934,60.0
22935,60.0
22936,60.0
22937,57.5
22938,55.0
22939,55.0
22940,55.0
22941,52.5
22942,50.0
22943,47.5
22944,45.0
22945,45.0
22946,45.0
22947,45.0
22948,45.0
22949,47.5
22950,50.0
22951,50.0
22952,50.0
22953,50.0
22954,50.0
22955,47.5
22956,45.0
22957,40.0
22958,37.5
22959,35.0
22960,36.42857
22961,37.857143
22962,39.285713
22963,40.714287
22964,42.142857
22965,43.57143
22966,35.0
22967,35.0
22968,35.0
22969,35.0
22970,35.0
22971,35.0
22972,37.5
22973,40.0
22974,42.5
22975,45.0
22976,45.0
22977,45.0
22978,42.5
22979,40.0
22980,40.0
22981,40.0
22982,37.5
22983,35.0
22984,35.0
22985,35.0
22986,32.5
22987,30.0
22988,30.0
22989,30.0
22990,30.0
22991,30.0
22992,30.0
22993,30.0
22994,30.0
22995,30.0
22996,30.0
22997,30.0
22998,30.0
22999,30.0
23000,30.0
23001,30.0
23002,30.0
23003,30.0
23004,27.5
23005,25.0
23006,25.0
23007,25.0
23008,22.5
23009,20.0
23010,20.0
23011,20.0
23012,20.0
23013,20.0
23014,20.0
23015,20.0
23016,20.0
23017,20.0
23018,20.0
23019,20.0
23020,20.0
23021,20.0
23022,20.0
23023,20.0
23024,20.0
23025,20.0
23026,20.0
23027,20.0
23028,70.0
23029,75.0
23030,80.0
23031,82.5
23032,85.0
23033,87.5
23034,90.0
23035,92.5
23036,95.0
23037,97.5
23038,100.0
23039,100.0
23040,100.0
23041,102.5
23042,105.0
23043,105.0
23044,105.0
23045,105.0
23046,105.0
23047,102.5
23048,100.0
23049,97.5
23050,95.0
23051,90.0
23052,85.0
23053,85.0
23054,85.0
23055,85.0
23056,85.0
23057,85.0
23058,85.0
23059,85.0
23060,85.0
23061,85.0
23062,85.0
23063,85.0
23064,85.0
23065,85.0
23066,85.0
23067,85.0
23068,85.0
23069,85.0
23070,85.0
23071,85.0
23072,85.0
23073,85.0
23074,85.0
23075,85.0
23076,85.0
23077,85.0
23078,85.0
23079,85.0
23080,85.0
23081,85.0
23082,85.0
23083,85.0
23084,85.0
23085,85.0
23086,80.0
23087,80.0
23088,80.0
23089,80.0
23090,75.0
23091,70.0
23092,65.0
23093,63.333332
23094,61.666668
23095,60.0
23096,58.333332
23097,56.666668
23098,55.0
23099,53.333332
23100,51.666668
23101,50.0
23102,48.333332
23103,46.666668
23104,45.0
23105,43.333332
23106,41.666668
23107,40.0
23108,38.333332
23109,36.666668
23110,35.0
23111,33.333332
23112,31.666666
23113,30.0
23114,28.333334
23115,26.666666
23116,32.5
23117,35.0
23118,35.0
23119,35.0
23120,35.0
23121,35.0
23122,35.0
23123,35.0
23124,35.0
23125,35.0
23126,37.5
23127,40.0
23128,42.5
23129,45.0
23130,47.5
23131,50.0
23132,52.5
23133,55.0
23134,55.0
23135,55.0
23136,52.5
23137,50.0
23138,50.0
23139,50.0
23140,50.0
23141,50.0
23142,50.0
23143,50.0
23144,47.5
23145,45.0
23146,45.0
23147,45.0
23148,45.0
23149,42.5
23150,40.0
23151,37.5
23152,35.0
23153,35.0
23154,35.0
23155,35.0
23156,35.0
23157,32.5
23158,30.0
23159,30.0
23160,30.0
23161,30.0
23162,30.0
23163,35.0
23164,40.0
23165,45.0
23166,50.0
23167,52.5
23168,55.0
23169,55.0
23170,55.0
23171,57.5
23172,60.0
23173,62.5
23174,65.0
23175,65.0
23176,65.0
23177,65.0
23178,65.0
23179,62.5
23180,60.0
23181,55.0
23182,50.0
23183,50.0
23184,50.0
23185,47.5
23186,45.0
23187,45.0
23188,45.0
23189,42.5
23190,40.0
23191,40.0
23192,40.0
23193,40.0
23194,40.0
23195,42.5
23196,45.0
23197,45.0
23198,45.0
23199,45.0
23200,45.0
23201,45.0
23202,45.0
23203,45.0
23204,45.0
23205,45.0
23206,45.0
23207,47.5
23208,50.0
23209,50.0
23210,50.0
23211,50.0
23212,50.0
23213,50.0
23214,50.0
23215,52.5
23216,55.0
23217,55.0
23218,55.0
23219,57.5
23220,60.0
23221,60.0
23222,60.0
23223,62.5
23224,65.0
23225,70.0
23226,75.0
23227,75.0
23228,75.0
23229,75.0
23230,75.0
23231,72.5
23232,70.0
23233,67.5
23234,65.0
23235,62.5
23236,60.0
23237,57.5
23238,55.0
23239,55.0
23240,55.0
23241,55.0
23242,55.0
23243,52.5
23244,50.0
23245,50.0
23246,50.0
23247,50.0
23248,50.0
23249,50.0
23250,50.0
23251,50.0
23252,50.0
23253,50.0
23254,50.0
23255,50.0
23256,50.0
23257,50.0
23258,75.0
23259,82.5
23260,90.0
23261,97.5
23262,105.0
23263,115.0
23264,125.0
23265,127.5
23266,130.0
23267,125.0
23268,120.0
23269,112.5
23270,105.0
23271,100.0
23272,95.0
23273,90.0
23274,85.0
23275,85.0
23276,85.0
23277,87.5
23278,90.0
23279,87.5
23280,85.0
23281,82.5
23282,80.0
23283,75.0
23284,70.0
23285,67.5
23286,65.0
23287,60.0
23288,55.0
23289,50.0
23290,45.0
23291,42.5
23292,40.0
23293,37.5
23294,35.0
23295,32.5
23296,30.0
23297,30.0
23298,30.0
23299,30.0
23300,30.0
23301,30.0
23302,50.0
23303,55.0
23304,60.0
23305,62.5
23306,65.0
23307,70.0
23308,75.0
23309,80.0
23310,85.0
23311,87.5
23312,90.0
23313,95.0
23314,100.0
23315,107.5
23316,115.0
23317,115.0
23318,115.0
23319,115.0
23320,115.0
23321,115.0
23322,115.0
23323,110.0
23324,105.0
23325,97.5
23326,90.0
23327,87.5
23328,85.0
23329,82.5
23330,80.0
23331,75.0
23332,70.0
23333,67.5
23334,65.0
23335,65.0
23336,65.0
23337,65.0
23338,60.0
23339,60.0
23340,60.0
23341,60.0
23342,60.0
23343,60.0
23344,60.0
23345,60.0
23346,65.0
23347,65.0
23348,65.0
23349,65.0
23350,65.0
23351,65.0
23352,60.0
23353,55.0
23354,55.0
23355,55.0
23356,54.692307
23357,54.384617
23358,54.076923
23359,53.76923
23360,53.46154
23361,53.153847
23362,52.846153
23363,52.53846
23364,52.23077
23365,47.307693
23366,47.0
23367,46.692307
23368,46.384617
23369,46.076923
23370,45.76923
23371,45.46154
23372,45.153847
23373,44.846153
23374,44.53846
23375,44.23077
23376,43.923077
23377,43.615383
23378,43.307693
23379,43.0
23380,42.692307
23381,42.384617
23382,42.076923
23383,41.76923
23384,41.46154
23385,41.153847
23386,40.846153
23387,40.53846
23388,40.23077
23389,39.923077
23390,39.615383
23391,39.307693
23392,39.0
23393,38.692307
23394,38.384617
23395,38.076923
23396,37.76923
23397,37.46154
23398,37.153847
23399,36.846153
23400,36.53846
23401,36.23077
23402,35.923077
23403,35.615383
23404,35.307693
23405,57.5
23406,60.0
23407,60.0
23408,60.0
23409,62.5
23410,65.0
23411,70.0
23412,75.0
23413,82.5
23414,90.0
23415,97.5
23416,105.0
23417,105.0
23418,105.0
23419,105.0
23420,105.0
23421,105.0
23422,105.0
23423,107.5
23424,110.0
23425,112.5
23426,115.0
23427,117.5
23428,120.0
23429,120.0
23430,120.0
23431,120.0
23432,120.0
23433,115.0
23434,110.0
23435,105.0
23436,100.0
23437,100.0
23438,100.0
23439,102.5
23440,105.0
23441,107.5
23442,110.0
23443,110.0
23444,110.0
23445,110.0
23446,110.0
23447,110.0
23448,110.0
23449,107.5
23450,105.0
23451,102.5
23452,100.0
23453,95.0
23454,90.0
23455,87.5
23456,85.0
23457,82.5
23458,80.0
23459,77.5
23460,75.0
23461,75.0
23462,75.0
23463,75.0
23464,75.0
23465,72.5
23466,70.0
23467,70.0
23468,70.0
23469,67.5
23470,65.0
23471,62.5
23472,60.0
23473,60.0
23474,60.0
23475,57.5
23476,55.0
23477,55.0
23478,55.0
23479,55.0
23480,55.0
23481,55.0
23482,55.0
23483,55.0
23484,55.0
23485,55.0
23486,55.0
23487,55.0
23488,55.0
23489,55.0
23490,55.0
23491,55.0
23492,55.0
23493,50.0
23494,45.0
23495,37.5
23496,30.0
23497,60.0
23498,65.0
23499,65.0
23500,75.0
23501,75.0
23502,75.0
23503,75.0
23504,75.0
23505,75.0
23506,75.0
23507,70.0
23508,70.0
23509,70.0
23510,70.0
23511,70.0
23512,70.0
23513,65.0
23514,60.0
23515,55.0
23516,50.0
23517,50.0
23518,50.0
23519,50.0
23520,45.0
23521,45.0
23522,45.0
23523,40.0
23524,40.0
23525,40.0
23526,40.0
23527,40.0
23528,40.0
23529,40.0
23530,40.0
23531,40.0
23532,35.0
23533,30.0
23534,30.0
23535,27.5
23536,25.0
23537,25.0
23538,25.0
23539,87.5
23540,90.0
23541,95.0
23542,100.0
23543,105.0
23544,110.0
23545,115.0
23546,120.0
23547,122.5
23548,125.0
23549,132.5
23550,140.0
23551,135.0
23552,107.5
23553,80.0
23554,65.0
23555,50.0
23556,47.5
23557,45.0
23558,45.0
23559,45.0
23560,47.5
23561,50.0
23562,55.0
23563,60.0
23564,60.0
23565,60.0
23566,60.0
23567,60.0
23568,62.5
23569,65.0
23570,65.0
23571,65.0
23572,65.0
23573,65.0
23574,65.0
23575,65.0
23576,65.0
23577,65.0
23578,65.0
23579,65.0
23580,62.5
23581,60.0
23582,57.5
23583,55.0
23584,55.0
23585,55.0
23586,52.5
23587,50.0
23588,42.5
23589,35.0
23590,35.0
23591,35.0
23592,45.0
23593,45.0
23594,45.0
23595,45.0
23596,42.5
23597,40.0
23598,40.0
23599,40.0
23600,37.5
23601,35.0
23602,32.5
23603,30.0
23604,42.5
23605,40.0
23606,40.0
23607,40.0
23608,40.0
23609,40.0
23610,40.0
23611,40.0
23612,37.5
23613,35.0
23614,35.0
23615,35.0
23616,32.5
23617,30.0
23618,27.5
23619,25.0
23620,25.0
23621,137.5
23622,135.0
23623,132.5
23624,130.0
23625,125.0
23626,120.0
23627,115.0
23628,110.0
23629,107.5
23630,105.0
23631,102.5
23632,100.0
23633,100.0
23634,100.0
23635,100.0
23636,72.5
23637,45.0
23638,47.5
23639,50.0
23640,57.5
23641,65.0
23642,67.5
23643,70.0
23644,75.0
23645,80.0
23646,82.5
23647,85.0
23648,92.5
23649,100.0
23650,102.5
23651,105.0
23652,110.0
23653,115.0
23654,115.0
23655,115.0
23656,115.0
23657,115.0
23658,110.0
23659,105.0
23660,100.0
23661,95.0
23662,95.0
23663,95.0
23664,95.0
23665,95.0
23666,97.5
23667,100.0
23668,100.0
23669,100.0
23670,102.5
23671,105.0
23672,105.0
23673,105.0
23674,105.0
23675,105.0
23676,105.0
23677,105.0
23678,102.5
23679,100.0
23680,97.5
23681,95.0
23682,90.0
23683,85.0
23684,82.5
23685,80.0
23686,75.0
23687,70.0
23688,70.0
23689,70.0
23690,75.0
23691,80.0
23692,80.0
23693,80.0
23694,80.0
23695,80.0
23696,75.0
23697,70.0
23698,62.5
23699,55.0
23700,55.0
23701,55.0
23702,52.5
23703,50.0
23704,50.0
23705,50.0
23706,47.5
23707,45.0
23708,45.0
23709,45.0
23710,45.0
23711,45.0
23712,45.0
23713,45.0
23714,45.0
23715,45.0
23716,45.0
23717,45.0
23718,42.5
23719,40.0
23720,37.5
23721,35.0
23722,35.0
23723,35.0
23724,35.0
23725,35.0
23726,35.0
23727,35.0
23728,35.0
23729,35.0
23730,35.0
23731,35.0
23732,62.5
23733,65.0
23734,65.0
23735,65.0
23736,67.5
23737,70.0
23738,72.5
23739,75.0
23740,80.0
23741,85.0
23742,90.0
23743,95.0
23744,92.5
23745,90.0
23746,87.5
23747,85.0
23748,80.0
23749,75.0
23750,72.5
23751,70.0
23752,70.0
23753,70.0
23754,70.0
23755,70.0
23756,70.0
23757,70.0
23758,72.5
23759,75.0
23760,75.0
23761,75.0
23762,70.0
23763,65.0
23764,62.5
23765,60.0
23766,60.0
23767,60.0
23768,60.0
23769,60.0
23770,60.0
23771,60.0
23772,62.5
23773,65.0
23774,67.5
23775,70.0
23776,67.5
23777,65.0
23778,60.0
23779,55.0
23780,52.5
23781,50.0
23782,47.5
23783,45.0
23784,42.5
23785,40.0
23786,40.0
23787,40.0
23788,55.0
23789,55.0
23790,52.5
23791,50.0
23792,50.0
23793,50.0
23794,47.5
23795,45.0
23796,42.5
23797,40.0
23798,37.5
23799,35.0
23800,35.0
23801,35.0
23802,32.5
23803,30.0
23804,30.0
23805,30.0
23806,27.5
23807,25.0
23808,25.0
23809,25.0
23810,25.0
23811,25.0
23812,25.0
23813,25.0
23814,22.5
23815,20.0
23816,20.0
23817,20.0
23818,20.0
23819,20.0
23820,20.0
23821,20.0
23822,35.0
23823,35.0
23824,35.0
23825,35.0
23826,40.0
23827,45.0
23828,47.5
23829,50.0
23830,50.0
23831,50.0
23832,50.0
23833,50.0
23834,55.0
23835,60.0
23836,60.0
23837,60.0
23838,57.5
23839,55.0
23840,55.0
23841,55.0
23842,50.0
23843,45.0
23844,42.5
23845,40.0
23846,37.5
23847,35.0
23848,35.0
23849,35.0
23850,33.88889
23851,32.77778
23852,31.666666
23853,30.555555
23854,29.444445
23855,28.333334
23856,27.222221
23857,26.11111
23858,45.0
23859,40.0
23860,40.0
23861,40.0
23862,40.0
23863,40.0
23864,40.0
23865,40.0
23866,40.0
23867,40.0
23868,40.0
23869,45.0
23870,45.0
23871,45.0
23872,45.0
23873,45.0
23874,45.0
23875,45.0
23876,50.0
23877,55.0
23878,55.0
23879,60.0
23880,65.0
23881,70.0
23882,70.0
23883,55.0
23884,45.0
23885,30.0
23886,27.5
23887,25.0
23888,25.0
23889,25.0
23890,27.5
23891,30.0
23892,30.0
23893,30.0
23894,30.0
23895,30.0
23896,30.0
23897,30.0
23898,30.0
23899,30.0
23900,30.0
23901,30.0
23902,30.0
23903,30.0
23904,30.0
23905,30.0
23906,30.0
23907,30.0
23908,30.0
23909,25.0
23910,25.0
23911,25.0
23912,35.0
23913,35.0
23914,35.0
23915,35.0
23916,35.0
23917,35.0
23918,35.0
23919,35.0
23920,35.0
23921,35.0
